game,genre,review
Dead Cells,"Action, Adventure, Indie","This game gave me: · Acne · AIDS · allergies · Alice in Wonderland Syndrome (AIWS) · Alzheimer's disease · anal abscesses · anal Cancer · anal Itching · anal Tear · anxiety disorders · arthritis · asthma · astigmatism · autism · autoimmune diseases · Auto-Brewert syndrome · Attention deficit hyperactivity disorder (ADHD) · Autistic spectrum disorder (ASD) · Asbestosis · bad breath · Bacterial vaginosis · benign prostate hyperplasia (BPH) · bipolar disorder · body odors · Bone cancer · bone placement disorder · Bowel cancer · bloating · brain cancer · brain damage · Brain tumours · Bronchitis · breast cancer · candidacies · cataracts · carpel tunnel syndrome · Changes in bowel movements · celiac disease · cervical cancer · Chest infection · Chest pain · chicken pox · Chlamydia · chronic fatigue syndrome (CFS) · chronic illness · cold sores · colon cancer · Coma · Congenital Insensitivity to Pain · Conjunctivitis · constipation · common cold · COPD · cough · crippling depression · Crohn's disease · Corona Virus · cystic fibrosis · Dehydration · dementia · diabetes · diarrhea · depression · down syndrome · Dry mouth · Earache · eating disorders · Ebola · eczema · endometriosis · Epilepsy · Erectile dysfunction · eye cancer · eye disorders · Fatigue · fibroids · fibromyalgia · Foreign Accent Syndrome · Farting · flu · food poisoning · Fungal nail infection · Gallbladder cancer · Gallstones · genital herpes · gonorrhea · Gum disease · Graves' disease · hallucinations · Hashimoto's thyroiditis · hay fever · Hearing loss · hepatitis A, B, C, D and E · herpes · high cholesterol · HIV · Hodgkin's disease · Human Werewolf Syndrome · Hutchinson-Gilford Progeria Syndrome · HPV · hypertension · Immediate bowel syndrome · Indigestion · Ingrown toenail · Itching · Itchy bottom · Joint abnormalities · Kidney cancer · Kidney infection · Kidney stones · Leg cramps · Liver cancer · Liver disease · Lung cancer · Measles · Mesothelioma · Mouth cancer · Nasal and sinus cancer · Nosebleed · Obesity · Osteoporosis · Old man syndrome · Pancreatic cancer · Panic disorder · Parkinson's disease · Personality disorder · Persistent Sexual Arousal Syndrome · Prostate cancer · Radiation poisoning · Reactive arthritis · Restless legs syndrome · Walking Corpse Syndrome · Shingles · Shortness of breath · Skin cancer · Sore throat · Sugar cravings · Sunburn · Stiff Person Syndrome · Stoneman Syndrome · Stomach cancer · Stroke · Sexually transmitted diseases (STD's) · toenail fungus · Tuberculosis · T-posing syndrome · Urinary track infection · Vomit disorder · Whooping cough · Yellow fever · Yeast Infection · Conclusion: yep its amazing so play it"
Dead Cells,"Action, Adventure, Indie","UPDATE: Have to give the game a ""NOT RECOMMENDED"" now. It has become extremely bloated and has so many power ups from unlockables that it becomes more about the grind than anything else. Yes, you can do well with skill, but rewarding people for just grinding over and over is something I hated in ""Rogue Legacy"" and was hoping they did away with in this... but they just kept adding more and more. Really, really wanted to like this... in Early Access I loved it. But they really focused on the worst elements instead of making it shine in my eyes. If you want a rogue-lite with a ton of persistent upgrades that give power then this might be good for you... but for any purists skip it. OLD REVIEW: ""Rogue Legacy"" done right. There are a few problems with the game and there definitely needs to be more variety. The biggest issue I have with the design is that they reward grinding to get bonus damage upgrades (similar to Rogue Legacy). That type of grinding kind of takes away from the Rogue-like aspect of the game. Outside of that the game is very good and feels great. Hopefully they add a lot more stuff, more variety in enemies, remove the grinding bonus damage part, and eventually add co-op. The game is definitely worth it right now, but with those changes this would be one of the best platformer rogue-likes out there. Can't wait to see what the devs do with it."
Shadow Tactics: Blades of the Shogun,"Indie, Strategy",Noice
Shadow Tactics: Blades of the Shogun,"Indie, Strategy","I think this game is what people LOOKING for exactly this game will want.  Painstaking, meticulous, crushing every mistake.  It rewards patience, thoughtfulness, attention to detail, and care.  I have absolutely none of those things.  But I""m going to give it a thumbs up, because the fact that it isn't right for me doesn't mean it won't be right for you."
Shadow Tactics: Blades of the Shogun,"Indie, Strategy",Wonderful.
Shadow Tactics: Blades of the Shogun,"Indie, Strategy","Good old Commandos/Desperados style game with a more user-friendly UI and game mechanics. It was really nostalgic for me, especially with the sniper and the “woman” characters’ usage . Story is a bit standard and predictable but dialogues aren’t so bad. And the voice acting was satisfying at Japanese voice over. Normally game isn’t so difficult but with challenges in game it takes a lot of your time and for completing all of them, you will have to play a mission twice or thrice. So, if you are a completionist or an achievement hunter it will be at least 40 hours of gameplay. Other than that, I did not encounter any bugs while playing but there were some crashes. I think I can say it has nothing new or surprising but it is a pretty good game at the same time."
Shadow Tactics: Blades of the Shogun,"Indie, Strategy",Świetna skradanka!
The Wolf Among Us,"Action, Adventure, Casual",My favourite telltale game so far. Play it asap.
The Wolf Among Us,"Action, Adventure, Casual",the wolf amongus
The Wolf Among Us,"Action, Adventure, Casual","F**k Zodiac signs, tell me your choices in the wolf among us..."
The Wolf Among Us,"Action, Adventure, Casual",This game is Mind blowing. Everything in the game is perfect. 10/10 from me
The Wolf Among Us,"Action, Adventure, Casual",quiet good!
The Wolf Among Us,"Action, Adventure, Casual",clearly not a multiple choice game but the story is kinda good
The Wolf Among Us,"Action, Adventure, Casual",Good game. Play it
The Wolf Among Us,"Action, Adventure, Casual","It was one of the best adventure games I've evern played, I wish it was even longer and had more endings, but still Telltale games know how to make a good adventure game. And it gave me a lot to think, there is so much philosophy embedded in this game, it gets to you..."
The Wolf Among Us,"Action, Adventure, Casual","One of the best games I've ever played. It's a game about fables/tell tales by Telltale Games. While you try to control the notorious wolf who is the sheriff of this town, you investigate a murder case in the noir atmosphere. Gameplaywise it's a standard Telltale game but story and settingwise, it is spectacular. While you can do life and death choices, you will have to do minor choices all the time. However, there are some inconstancies about your minor choices sometimes at the previous episode summary parts. Originally the story is from comics and even I loved it (normally I hate mainstream comics). Details in this world (like Huff and Puff cigarette, Glass Shoes and etc.) and the characters were great. It feels like music and artstyle just try to keep up with it, nothing more. Naturally, for a game like this, to have a bug is pretty unlikely but it has a minor one at the end. Because I like to complete and see everything, I would love that the adventure parts end when I want it, like when I discovered everything in the scene or read everything; unfortunately for me it is trigger based and I missed couple scenes for that time. And fortunately, there are 30 replay points to discover or replay."
The Wolf Among Us,"Action, Adventure, Casual",best telltale game
DEATHLOOP,Action,"very nice singleplayer game with a touch of pvp, had some fun invading innocent players trolling them. its very nice to play the same 4 levels again and again on different timelines doing different stuff, unlocking codes and putting ideas together! i had no performance issues, although i dont like that you cannot pause this game nor save during a timeline, which means you loose all progress if the game crashes."
DEATHLOOP,Action,"hmmmm.... ""DEATHLOOPS"" favorite breakfast of the people of Blackreef."
DEATHLOOP,Action,"Deathloop is incredible, amazing, phenomenal, and one of the best compliments I can give to a game: ORIGINAL. This game OOZES originality from every pore, so much creativity, style, substance, the music, animations, dialogues, writing, characters, everything is absolutely on point. Colt and Julianna are great characters, their conversations are great to hear and does not feel like overexposure, gameplay is pretty much the same of Dishonored 2, but focused on guns instead of melee (you can slice and dice with a machete just fine tho). I just love it, don't get why so many people dislike it. Personally I had no technical issues with the game, besides a few FPS drops in open wide areas with enemies, but it was very playable. Is it Arkane Lyon's magnum opus? No, this still Dishonored or DMMM. But damn, this came close. Cool stuff!"
DEATHLOOP,Action,Great
DEATHLOOP,Action,"This game is essentially another dishonored game but reskined well enough to stand out. The Soundtrack for this game really killed it too. If you like jazz and dishonored, give this game a shot."
